Stellar models, Z=0.0500, Girardi et al. 2000 + Padova 1994 No mass loss conside
 
  42   84
 
  120.00 ML
 
49 1.3870071e+09   1.9000 1.593 3.673 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
50 1.4042561e+09   1.9000 1.613 3.673 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
51 1.4194157e+09   1.9000 1.618 3.673 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
52 1.4339789e+09   1.9000 1.623 3.673 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
53 1.4476749e+09   1.9000 1.629 3.673 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
54 1.4607601e+09   1.9000 1.634 3.674 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
55 1.4738966e+09   1.9000 1.640 3.674 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
56 1.4880730e+09   1.9000 1.648 3.674 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
57 1.5015340e+09   1.9000 1.655 3.674 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
58 1.5079468e+09   1.9000 1.658 3.674 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
59 1.5111532e+09   1.9000 1.656 3.674 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
60 1.5249500e+09   1.9000 1.670 3.674 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
61 1.5440800e+09   1.9000 1.689 3.673 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
62 1.5644401e+09   1.9000 1.724 3.670 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
63 1.5773199e+09   1.9000 1.765 3.667 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
64 1.5991800e+09   1.9000 1.883 3.659 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
65 1.6023200e+09   1.9000 2.043 3.646 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
66 1.6024600e+09   1.9000 2.095 3.642 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
67 1.6024800e+09   1.9000 2.110 3.641 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
68 1.6027502e+09   1.9000 2.258 3.630 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
69 1.6031907e+09   1.9000 2.202 3.635 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
70 1.6052876e+09   1.9000 2.196 3.635 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
71 1.6073248e+09   1.9000 2.294 3.628 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
72 1.6097869e+09   1.9000 2.393 3.620 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
73 1.6106806e+09   1.9000 2.479 3.614 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
74 1.6113873e+09   1.9000 2.567 3.607 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
75 1.6119032e+09   1.9000 2.652 3.600 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
76 1.6122529e+09   1.9000 2.736 3.593 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
77 1.6125423e+09   1.9000 2.826 3.584 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
78 1.6127892e+09   1.9000 2.911 3.577 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
79 1.6130223e+09   1.9000 2.991 3.567 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
80 1.6132689e+09   1.9000 3.075 3.560 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
81 1.6135244e+09   1.9000 3.154 3.550 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
82 1.6138328e+09   1.9000 3.240 3.542 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
83 1.6141059e+09   1.9000 3.321 3.533 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
84 1.6141800e+09   1.9000 3.398 3.521 0.653000 0.316000 0.003520 0.003640 0.014000-15.000
 
    1.80 ML
 
 1 5.0000000e+03   1.8000 1.014 3.903 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 2 1.4201645e+08   1.8000 1.017 3.900 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 3 3.2079405e+08   1.8000 1.032 3.893 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 4 5.2588029e+08   1.8000 1.055 3.884 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 5 7.1012083e+08   1.8000 1.077 3.874 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 6 8.6834477e+08   1.8000 1.095 3.862 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 7 1.0107356e+09   1.8000 1.110 3.849 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 8 1.1363757e+09   1.8000 1.121 3.835 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 9 1.2483671e+09   1.8000 1.128 3.821 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
10 1.3524324e+09   1.8000 1.129 3.807 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
11 1.4306496e+09   1.8000 1.129 3.797 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
12 1.4713871e+09   1.8000 1.131 3.792 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
13 1.4943731e+09   1.8000 1.135 3.790 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
14 1.5361536e+09   1.8000 1.231 3.810 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
15 1.5391749e+09   1.8000 1.274 3.821 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
16 1.5406856e+09   1.8000 1.299 3.827 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
17 1.5414409e+09   1.8000 1.308 3.830 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
18 1.5418186e+09   1.8000 1.299 3.829 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
19 1.5420076e+09   1.8000 1.272 3.824 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
20 1.5421020e+09   1.8000 1.261 3.798 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
21 1.5423178e+09   1.8000 1.259 3.785 0.669999 0.300001 0.005140 0.001590 0.014400-15.000
22 1.5447567e+09   1.8000 1.244 3.773 0.670003 0.299997 0.005140 0.001590 0.014400-15.000
23 1.5476870e+09   1.8000 1.217 3.761 0.669993 0.300006 0.005139 0.001591 0.014400-15.000
24 1.5505400e+09   1.8000 1.182 3.750 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
25 1.5529239e+09   1.8000 1.143 3.741 0.670056 0.299948 0.005145 0.001583 0.014401-15.000
26 1.5552214e+09   1.8000 1.100 3.732 0.669728 0.300255 0.005113 0.001623 0.014395-15.000
27 1.5575852e+09   1.8000 1.056 3.722 0.670842 0.299211 0.005223 0.001488 0.014416-15.000
28 1.5597590e+09   1.8000 1.024 3.713 0.668255 0.301636 0.004969 0.001802 0.014367-15.000
29 1.5614600e+09   1.8000 1.016 3.707 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
30 1.5804000e+09   1.8000 1.366 3.676 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
31 1.5912300e+09   1.8000 1.652 3.660 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
32 1.5998259e+09   1.8000 1.921 3.643 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
33 1.6067400e+09   1.8000 1.922 3.643 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
34 1.6092378e+09   1.8000 1.764 3.654 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
35 1.6187200e+09   1.8000 2.035 3.636 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
36 1.6270647e+09   1.8000 2.311 3.617 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
37 1.6330200e+09   1.8000 2.591 3.596 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
38 1.6367784e+09   1.8000 2.860 3.574 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
39 1.6389000e+09   1.8000 3.073 3.553 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
40 1.6399608e+09   1.8000 2.929 3.565 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
41 1.6404913e+09   1.8000 2.785 3.576 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
42 1.6407565e+09   1.8000 2.641 3.588 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
43 1.6408891e+09   1.8000 2.497 3.599 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
44 1.6409554e+09   1.8000 2.353 3.611 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
45 1.6409885e+09   1.8000 2.210 3.623 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
46 1.6410051e+09   1.8000 2.066 3.634 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
47 1.6410132e+09   1.8000 1.922 3.646 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
48 1.6410173e+09   1.8000 1.778 3.657 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
49 1.6410194e+09   1.8000 1.634 3.669 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
50 1.6410204e+09   1.8000 1.656 3.668 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
51 1.6460978e+09   1.8000 1.657 3.668 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
52 1.6571480e+09   1.8000 1.658 3.668 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
53 1.6689124e+09   1.8000 1.659 3.668 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
54 1.6798300e+09   1.8000 1.661 3.669 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
55 1.6903953e+09   1.8000 1.664 3.669 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
56 1.7014484e+09   1.8000 1.667 3.669 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
57 1.7125240e+09   1.8000 1.670 3.670 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
58 1.7209573e+09   1.8000 1.673 3.670 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
59 1.7263100e+09   1.8000 1.676 3.670 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
60 1.7508401e+09   1.8000 1.691 3.670 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
61 1.7675200e+09   1.8000 1.706 3.669 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
62 1.7850100e+09   1.8000 1.739 3.667 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
63 1.7966300e+09   1.8000 1.780 3.664 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
64 1.8093199e+09   1.8000 1.884 3.656 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
65 1.8105300e+09   1.8000 2.007 3.646 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
66 1.8106600e+09   1.8000 2.058 3.643 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
67 1.8106900e+09   1.8000 2.072 3.641 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
68 1.8109655e+09   1.8000 2.251 3.628 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
69 1.8112037e+09   1.8000 2.289 3.625 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
70 1.8121637e+09   1.8000 2.206 3.631 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
71 1.8168147e+09   1.8000 2.298 3.624 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
72 1.8180745e+09   1.8000 2.393 3.617 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
73 1.8192054e+09   1.8000 2.500 3.609 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
74 1.8199776e+09   1.8000 2.611 3.600 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
75 1.8204521e+09   1.8000 2.712 3.591 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
76 1.8207886e+09   1.8000 2.806 3.583 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
77 1.8210612e+09   1.8000 2.899 3.574 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
78 1.8213030e+09   1.8000 2.985 3.563 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
79 1.8215802e+09   1.8000 3.076 3.557 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
80 1.8218345e+09   1.8000 3.163 3.546 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
81 1.8221605e+09   1.8000 3.251 3.537 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
82 1.8223871e+09   1.8000 3.347 3.524 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
83 1.8224384e+09   1.8000 3.306 3.529 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
84 1.8224800e+09   1.8000 3.401 3.518 0.654000 0.315000 0.003570 0.003530 0.014100-15.000
 
    1.70 ML
 
 1 5.0000000e+03   1.7000 0.900 3.882 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 2 1.6565379e+08   1.7000 0.910 3.879 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 3 3.7811434e+08   1.7000 0.929 3.874 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 4 6.2405210e+08   1.7000 0.954 3.866 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 5 8.4341114e+08   1.7000 0.976 3.857 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 6 1.0303679e+09   1.7000 0.993 3.846 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 7 1.1988832e+09   1.7000 1.006 3.834 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 8 1.3481235e+09   1.7000 1.017 3.822 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 9 1.4815299e+09   1.7000 1.023 3.811 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
10 1.6054313e+09   1.7000 1.024 3.798 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
11 1.6984809e+09   1.7000 1.024 3.789 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
12 1.7469656e+09   1.7000 1.025 3.785 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
13 1.7745012e+09   1.7000 1.028 3.783 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
14 1.8239843e+09   1.7000 1.126 3.800 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
15 1.8275799e+09   1.7000 1.169 3.809 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
16 1.8293778e+09   1.7000 1.194 3.814 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
17 1.8302767e+09   1.7000 1.203 3.815 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
18 1.8307261e+09   1.7000 1.194 3.814 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
19 1.8309509e+09   1.7000 1.165 3.811 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
20 1.8310633e+09   1.7000 1.159 3.784 0.669999 0.300001 0.005140 0.001590 0.014400-15.000
21 1.8334753e+09   1.7000 1.150 3.773 0.670003 0.299997 0.005140 0.001590 0.014400-15.000
22 1.8370945e+09   1.7000 1.130 3.763 0.669998 0.300003 0.005140 0.001590 0.014400-15.000
23 1.8404927e+09   1.7000 1.106 3.754 0.669989 0.300012 0.005139 0.001592 0.014400-15.000
24 1.8441101e+09   1.7000 1.073 3.745 0.670052 0.299948 0.005146 0.001583 0.014401-15.000
25 1.8474890e+09   1.7000 1.034 3.736 0.669915 0.300085 0.005131 0.001601 0.014399-15.000
26 1.8501962e+09   1.7000 0.999 3.728 0.669890 0.300111 0.005128 0.001605 0.014398-15.000
27 1.8528777e+09   1.7000 0.966 3.721 0.670871 0.299129 0.005236 0.001475 0.014413-15.000
28 1.8556326e+09   1.7000 0.942 3.714 0.667620 0.302380 0.004876 0.001903 0.014363-15.000
29 1.8584100e+09   1.7000 0.930 3.707 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
30 1.8864191e+09   1.7000 1.313 3.675 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
31 1.9012182e+09   1.7000 1.603 3.658 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
32 1.9133879e+09   1.7000 1.879 3.642 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
33 1.9212854e+09   1.7000 1.726 3.652 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
34 1.9298300e+09   1.7000 1.846 3.645 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
35 1.9416216e+09   1.7000 2.132 3.627 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
36 1.9498108e+09   1.7000 2.411 3.607 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
37 1.9551549e+09   1.7000 2.694 3.585 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
38 1.9585420e+09   1.7000 2.973 3.558 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
39 1.9604700e+09   1.7000 3.199 3.534 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
40 1.9614341e+09   1.7000 3.046 3.547 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
41 1.9619162e+09   1.7000 2.892 3.560 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
42 1.9621572e+09   1.7000 2.739 3.573 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
43 1.9622776e+09   1.7000 2.585 3.586 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
44 1.9623378e+09   1.7000 2.432 3.599 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
45 1.9623679e+09   1.7000 2.279 3.613 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
46 1.9623828e+09   1.7000 2.125 3.626 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
47 1.9623903e+09   1.7000 1.972 3.639 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
48 1.9623940e+09   1.7000 1.818 3.652 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
49 1.9623959e+09   1.7000 1.665 3.665 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
50 1.9631173e+09   1.7000 1.687 3.664 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
51 1.9698323e+09   1.7000 1.688 3.664 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
52 1.9806636e+09   1.7000 1.686 3.665 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
53 1.9916169e+09   1.7000 1.687 3.665 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
54 2.0024148e+09   1.7000 1.688 3.665 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
55 2.0130573e+09   1.7000 1.688 3.666 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
56 2.0238404e+09   1.7000 1.691 3.667 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
57 2.0353603e+09   1.7000 1.695 3.667 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
58 2.0444061e+09   1.7000 1.698 3.667 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
59 2.0490500e+09   1.7000 1.699 3.667 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
60 2.0566100e+09   1.7000 1.705 3.667 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
61 2.0715800e+09   1.7000 1.719 3.666 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
62 2.0878799e+09   1.7000 1.750 3.664 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
63 2.0991900e+09   1.7000 1.790 3.661 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
64 2.1091200e+09   1.7000 1.888 3.653 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
65 2.1107599e+09   1.7000 2.015 3.643 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
66 2.1108800e+09   1.7000 2.064 3.640 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
67 2.1109100e+09   1.7000 2.079 3.638 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
68 2.1111940e+09   1.7000 2.259 3.626 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
69 2.1114097e+09   1.7000 2.277 3.624 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
70 2.1125989e+09   1.7000 2.198 3.630 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
71 2.1174537e+09   1.7000 2.312 3.621 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
72 2.1187293e+09   1.7000 2.416 3.613 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
73 2.1197309e+09   1.7000 2.524 3.605 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
74 2.1205146e+09   1.7000 2.635 3.595 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
75 2.1209951e+09   1.7000 2.739 3.586 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
76 2.1212947e+09   1.7000 2.835 3.577 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
77 2.1215370e+09   1.7000 2.926 3.567 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
78 2.1217676e+09   1.7000 3.020 3.558 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
79 2.1220051e+09   1.7000 3.109 3.547 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
80 2.1222747e+09   1.7000 3.203 3.537 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
81 2.1225581e+09   1.7000 3.297 3.527 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
82 2.1226394e+09   1.7000 3.304 3.526 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
83 2.1226569e+09   1.7000 3.368 3.517 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
84 2.1226801e+09   1.7000 3.401 3.513 0.657000 0.313000 0.003700 0.003300 0.014200-15.000
 
    1.60 ML
 
 1 5.0000000e+03   1.6000 0.782 3.859 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 2 1.9782278e+08   1.6000 0.797 3.857 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 3 4.5197059e+08   1.6000 0.818 3.853 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 4 7.4653229e+08   1.6000 0.844 3.848 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 5 1.0097988e+09   1.6000 0.866 3.840 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 6 1.2347597e+09   1.6000 0.883 3.831 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 7 1.4379400e+09   1.6000 0.897 3.821 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 8 1.6179578e+09   1.6000 0.906 3.811 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 9 1.7788700e+09   1.6000 0.912 3.801 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
10 1.9284515e+09   1.6000 0.912 3.791 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
11 2.0408412e+09   1.6000 0.912 3.782 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
12 2.0993172e+09   1.6000 0.913 3.778 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
13 2.1322118e+09   1.6000 0.916 3.776 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
14 2.1919672e+09   1.6000 1.014 3.792 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
15 2.1962993e+09   1.6000 1.057 3.799 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
16 2.1984653e+09   1.6000 1.083 3.803 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
17 2.1995484e+09   1.6000 1.091 3.805 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
18 2.2000901e+09   1.6000 1.082 3.804 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
19 2.2003610e+09   1.6000 1.053 3.800 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
20 2.2018427e+09   1.6000 1.047 3.774 0.670003 0.299997 0.005140 0.001590 0.014400-15.000
21 2.2063926e+09   1.6000 1.035 3.765 0.669995 0.300005 0.005139 0.001591 0.014400-15.000
22 2.2121098e+09   1.6000 1.015 3.756 0.669989 0.300011 0.005139 0.001591 0.014400-15.000
23 2.2171220e+09   1.6000 0.991 3.748 0.670041 0.299960 0.005145 0.001585 0.014400-15.000
24 2.2213299e+09   1.6000 0.965 3.741 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
25 2.2255375e+09   1.6000 0.932 3.733 0.669796 0.300204 0.005116 0.001617 0.014398-15.000
26 2.2296760e+09   1.6000 0.898 3.726 0.670308 0.299692 0.005176 0.001549 0.014403-15.000
27 2.2336699e+09   1.6000 0.867 3.718 0.670654 0.299346 0.005217 0.001502 0.014405-15.000
28 2.2377444e+09   1.6000 0.847 3.711 0.666772 0.303228 0.004761 0.002023 0.014373-15.000
29 2.2419400e+09   1.6000 0.839 3.704 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
30 2.2802412e+09   1.6000 1.208 3.676 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
31 2.3017172e+09   1.6000 1.502 3.661 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
32 2.3209526e+09   1.6000 1.783 3.645 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
33 2.3307653e+09   1.6000 1.603 3.655 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
34 2.3471503e+09   1.6000 1.884 3.639 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
35 2.3605100e+09   1.6000 2.190 3.619 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
36 2.3685972e+09   1.6000 2.482 3.598 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
37 2.3734052e+09   1.6000 2.761 3.574 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
38 2.3765315e+09   1.6000 3.034 3.546 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
39 2.3784499e+09   1.6000 3.281 3.519 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
40 2.3794092e+09   1.6000 3.121 3.533 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
41 2.3798886e+09   1.6000 2.961 3.548 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
42 2.3801283e+09   1.6000 2.801 3.562 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
43 2.3802481e+09   1.6000 2.641 3.576 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
44 2.3803080e+09   1.6000 2.482 3.590 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
45 2.3803379e+09   1.6000 2.322 3.605 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
46 2.3803530e+09   1.6000 2.162 3.619 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
47 2.3803607e+09   1.6000 2.002 3.633 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
48 2.3803645e+09   1.6000 1.842 3.648 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
49 2.3803663e+09   1.6000 1.682 3.662 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
50 2.3819410e+09   1.6000 1.706 3.660 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
51 2.3893837e+09   1.6000 1.705 3.660 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
52 2.4001838e+09   1.6000 1.702 3.662 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
53 2.4115338e+09   1.6000 1.702 3.662 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
54 2.4225400e+09   1.6000 1.703 3.662 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
55 2.4337805e+09   1.6000 1.704 3.663 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
56 2.4451279e+09   1.6000 1.705 3.664 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
57 2.4576594e+09   1.6000 1.710 3.664 0.658000 0.312000 0.003730 0.003200 0.014300-15.000
